video_id,title,description,published_at,channel_id,channel_title,category_id,category_name,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
2Xq0sf98-vI,Enaku 20 Unaku 23 | Episode 02 | Ft. Raghul & Janani | Web Series | Laughing Soda | Infinitum Media,"Order Sensora Toothpaste : https://sensoratoothpaste.com/products/sensora-combo-pack

#enaku20unaku23 #laughingsoda #tamilwebseries2024 #infinitummedia 

This series is about a student who fell in love with a professor which later on turned into a mutual relationship. It also portrays the struggle of the girl trying to groom her husband to be matured and responsible. If comedy, sentiment and romantic drama is you fav then this is your go to series!

Cast : 
Raghul Vardhan 
Janani
Joshua
U Teja Goud
J Kavin Kumar
Madheshwaran V

Producer
Vandana Bandaru

Special Thanks to Our Location Partner
Vidhya Mandir School, Ponneri.
http://www.vidyamandirponneri.org/ 

Written & Direction :
 Raghul Vardhan

Script 
Janani 

Lyrics
Sanjay Vardhan

Executive Producer 
T Bhargav

Production & Social Media Manager 
Keerthika Naresh

Location Co-Ordinator
Teja Goud 

Edit, Sound Design& DI : Tara Reddy

DOP: Nitish S 

Music & Dubbing : Narean, Kannan

Asst.director:
Kannan
Raj Chakravarthy A V 

Publicity Design: Nikhil Chotu

Follow us on 
Facebook: https://www.facebook.com/infinitumoriginalstamilofficial
Instagram : https://www.instagram.com/infinitumtamil/",2024-06-22T11:04:36Z,UCMQMA1T1eDBKlCN1R0d6pLg,Laughing Soda,23,Comedy,"['laughing soda', 'laughing soda videos', 'laughing soda channel', 'laughing soda in tamil', '#laughingsoda', 'launching soda', 'laughing soda youtube channel', 'laughing soda new videos', 'laughing', 'login soda', 'laughing channel', 'laughing soda channel in tamil', 'laughingsoda', 'laughing soda laughing soda', 'enaku 20 unaku 23', 'enaku 20 unaku 23 series', 'janani rahul series']",PT27M54S,hd,false,122181,6164,0,0,210
9PZ-B_wTIkc,NEW! Taarak Mehta Ka Ooltah Chashmah | Ep 4117 | 21 June 2024 | Teaser,"Click here to subscribe to SAB: https://www.youtube.com/channel/UC6-F5tO8uklgE9Zy8IvbdFw?sub_confirmation=1

Episode 4117: Pareshaan Popatlal
--------------------------------------------------------
Gokuldham colony members are having fun at Abdul's shop when Popatlal arrives in a fancy car, looking worried and talking to a suspicious guy. But he refuses to tell them what's going on, leaving everyone curious and concerned.

Show Name – Taarak Mehta Ka Ooltah Chashmah
Star Cast –  Dilip Joshi, Disha Vakani, Amit Bhatt, Nitish Bhaluni
Episodes No - Ep 4117 | 21 June 2024
Produced By - Asit Kumar Modi

#TaarakMehtaKaOoltahChashmah #तारकमेहताकाउल्टाचश्मा #sab #Latest #New #TaarakMehtaKaOoltahChashmah2024 #tmkocfunnyepisodes #hindicomedy #comedyvideo #15yearsoftmkoc  #4000episodes

About the show: 
----------------------------------------------------------------------
Taarak Mehta Ka Ooltah Chashmah is a SAB Comedy Show inspired by the famous humorous column, Duniya Ne Undha Chashmah written by the eminent Gujarati writer, Mr. Tarak Mehta. This show revolves around the Gada family which consists of businessman, Jethalal Champaklal Gada, Jethalal's wife, Daya & their naughty son, Tipendra Gada living in Gokuldham Co-operative Society, and covers topical issues that are socially relevant. This hilarious show will surely tickle your funny bone.

Click here to watch the episode of Taarak Mehta Ka Ooltah Chashmah :
https://www.sonyliv.com/shows/taarak-mehta-ka-ooltah-chashmah-1000279954

NEW! Taarak Mehta Ka Ooltah Chashmah | Ep 4117 | 21 June 2024 | Teaser",2024-06-21T15:30:03Z,UC6-F5tO8uklgE9Zy8IvbdFw,Sony SAB,24,Entertainment,"['Nitish Bhaluni', 'तारक मेहता', 'Ooltah Chashmah', 'sab tv channel', 'taarak mehta latest episodes', 'taarak mehta ka ooltah chashmah', 'hindi comedy show', 'sab tv funny show', 'taarak new episode', 'ulta chashma', 'tarak mehta ka ultah chashma', 'taarak mehta episode', 'tmkoc todays episode', 'taark mehta new episodes', 'tmkoc teaser today', 'tmkoc new taarak mehta', 'dilip joshi', 'dilip joshi jethalal', 'tmkoc funny episode', 'tmkoc', 'tmkoc episode 4117', 'taarak mehta ka ooltah chashma teaser episode 4117']",PT10M38S,hd,false,2264878,32833,0,0,994
MIHTNjM0xMg,Eid Vlog 2024 with Our Newborn & My Parents,"Eid Vlog 2024 with Our Newborn & My Parents

Celebrating was totally different from how it used to be. This time we have our little Liyaan, my parents are with us, nights are somewhat sleepless, and I am running around like i used to when I had my babies, Rehan and Armaan. But it's a complete blessing to have loved ones around and a newborn at home is a miracle. 
I wasn't able to take any clips of last Eid-ul-Fitr as my health was not so great. i was feeling the heaviness of the baby in my womb and the pelvic pain was so bad that i couldn't stand even for 10 minutes continuously. This time, somehow managed to take glimpses of our Liyaan's first Eid though it's incompletely shot.

Hope you all had a great time.

Take care

Love you  

----------------------------------
Online purchase links

Cast iron Paniyaram/Unniyappam pan - https://amzn.to/3XQYyEX

1. Cooking Utensils -

a. IRON vessels

Iron Kadai - 8 inch/  1.4ltr - https://amzn.to/3ZL706S
Iron Kadai - 10 inch - https://amzn.to/3GJENEY
Iron Kadai - 3 ltr - https://amzn.to/3wca5PW
Iron Tadka/Tempering Pan - https://amzn.to/3iNDyMW
Iron Dosa Tawa - https://amzn.to/3D2mEB9
Iron Square Tawa / 4 in 1 - https://amzn.to/3XFeZk7
Iron Skillet - https://amzn.to/3Hfrj57

b. Stainless Steel Pressure cooker-
- 3 ltr - https://amzn.to/3XkS4uQ
- 5 ltr - https://amzn.to/3GTeE6y
- 7.5 ltr - https://amzn.to/3ITTubg

c. Stainless Steel Pressure cooker Clip-on -
5 ltr - https://amzn.to/3WnkXFd

d. Stainless Steel Pressure Cooking Pot -
- 3 ltr - https://amzn.to/3Hgsode
- 3 pcs (16cm/20cm/24cm) - https://amzn.to/3Jh4Lmj
- 5.5 ltr - https://amzn.to/3ksxtWT

h. Steamer Stainless Steel -
- 2 ltr - https://amzn.to/3R4YUlK
- Insert - https://amzn.to/3Ww1O44
- 3 tier - https://amzn.to/3Xzw4fV

i. Kids Tiffin box - 
  a. https://amzn.to/40ySpfb
  b. https://amzn.to/3YdCnH5

j. Ikea chopping board - https://amzn.to/3Y9WUup

j. Silicon oil dispenser - https://amzn.to/3RJYqBL

h. Air fryer - https://amzn.to/3DUZ1Lf

k. White mixing bowl - https://amzn.to/42KvVZO

L. Mortar & Pestle - https://amzn.to/3ogLRDz

M. Tea container - https://amzn.to/3MPZgL9

O. DISH organizer above sink- https://amzn.to/43HP8Ly
===============================

===================================
Youtube - https://www.youtube.com/c/MomTasticByShamsheera
Facebook Page - https://www.facebook.com/momtastic4easyworld/
Instagram – https://www.instagram.com/momtasticbyshamsheera/
Email – momtastic4easyworld@gmail.com  
====================================
DISCLAIMER:
This is not a paid or sponsored video. Everything used or purchased is my personal choice.
-----------------------------------------------------------------------------------------------------
#momtasticshamsheera #momtasticvlog #momtasticrecipes

momtastic by shamsheera
momtastic shamsheera
momtastic vlog
shamsheera latest vlog
Indian mom routine
how to cook
Indian recipes
easy cooking
family vlog",2024-06-21T08:10:00Z,UCL-LW86fWpQejgKbsoWrQqw,Mom-tastic By Shamsheera,26,Howto & Style,"['momtastic', 'by', 'shamsheera', 'momtastic by shamsheera', 'momtastic shamsheera latest', 'shamsheera latest', 'momtastic by shamsheera latest', 'shamsheera vlog', 'how to make', 'indian biryani recipe', 'eid vlog', 'indian vlog', 'eid al adha vlog', 'Eid', 'Vlog', '2024', 'Our Newborn & My Parents', 'how to cook', 'how to prepare', 'family vlog', 'indian vlogger', 'biriyani recipe', 'newborn baby']",PT17M39S,hd,true,178418,2652,0,0,254
U1FBplRMlNQ,Rai & Anirban's Marriage - Mithijhora | সোম - শুক্র | From 24th June | 9:45 PM | Promo | Zee Bangla,"🟡Watch Full Episodes of Mithijhora : https://www.youtube.com/watch?v=5_XCWCcpe8g&list=PLYYvs1qfE3J6L-RW7dWoATvl8r7Y4rq6Q
🟡Watch Best Scenes of MithiJhora: https://www.youtube.com/watch?v=Ffp_nUaaB5o&list=PLYYvs1qfE3J5N32kdcn-fHc6RFxC1NvZS
🟡Watch Webisodes of MithiJhora: https://www.youtube.com/watch?v=B50RqIt7s4Y&list=PLYYvs1qfE3J5NstZUyc8Fk-3x4Tcd57dg
🟡Watch Previews of MithiJhora : https://www.youtube.com/watch?v=9Zi9Cz5ABY0&list=PLYYvs1qfE3J55mw85Tn7YJKv_y_GXP7he 

An unfortunate turn of events forces Raipurna to sacrifice her love and happiness to give her sisters, Neelanjana and Tilottama, a secure future.

👉Click Here To Subscribe Channel : https://bitly.ws/WCsL 
Get Notified About Our Latest Update By Clicking The Bell Icon 🔔
👉To Free Download Zee5 Mobile App Click The Link Below
https://Zee5.Onelink.Me/Rlqq/Be0F8316",2024-06-20T06:38:01Z,UCeMsqI6jU9WE2ctsrbxbywQ,Zee Bangla,24,Entertainment,"['Zee Bangla', 'zeebangla', 'জী বাংলা', 'zee বাংলা', 'Bangla channel', 'bengali tv channel', 'bangla tv serial', 'bangla serial', 'bangla show', 'entertainment', 'daily soaps', 'promo', 'popular shows', 'Mithijhora', 'mithijhora zee bangla', 'mithijhora bangla serial', 'mithijhora new promo', 'mithijhora latest episode', 'mithijhora new episode', 'mithijhora today episode', 'mithijhora latest promo', 'rai', 'sourjo', 'nilu', 'rai sourjo romance']",PT20S,hd,false,1117955,10452,0,0,938
mZ7aJlPASng,Birthday Paavangal | Parithabangal,"#parithabangal #paavangal #birthday #birthdaypaavangal #birthdayparithabangal 
________________________________

Starring

GO-SU
https://www.instagram.com/gopi_aravindh
https://www.instagram.com/duniya_sudhakar
Dravid Selvam: https://www.instagram.com/dravidselvam_6

________________________________

Follow our new channel : 
Parithabangal Podcast  - https://www.youtube.com/channel/UCmMEMfmDJB-Ncx_C3WJ7ppg

Follow Us On Social Media

PARITHABANGAL 

Facebook    -  https://www.facebook.com/ParithabangalProductions/ 
Instagram   -  https://www.instagram.com/parithabangaloffl/?hl=en
Twitter     -  https://twitter.com/Parithabangal_
Youtube     -  https://www.youtube.com/channel/UCueYcgdqos0_PzNOq81zAFg   
___________________________________

In Association with Divo :
Website   - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook  - http://www.facebook.com/divomovies
Twitter   - https://twitter.com/divomovies
_____________________________________",2024-06-21T11:30:24Z,UCueYcgdqos0_PzNOq81zAFg,Parithabangal,23,Comedy,"['parithabangal', 'bypass parithabangal', 'paridhabangal', 'paavangal', '#parithabangal', 'parithabangal channel', 'parithabangal tamil', 'parithabangal tiktok', 'paridhabangal madras central', 'parithabangal latest episode', 'gosu', 'gopi sudhakar', 'parithabangal meme', 'birthday', 'birthday paavangal', 'birthday parithabangal', 'parithabangal new video', 'parithabangal latest video', 'birthday parithabangal video', 'birthday paavangal video', 'birthday paavangal new video', 'birthday parithabangal new video', 'trend', 'trending']",PT16M19S,hd,false,1464214,82032,0,0,1955
fG7wXrUf8Ws,Superstar Singer S3 | Pihu - Avirbhav को New Look में देखकर सब रह गए Shocked | Best Moments,"Click here to Subscribe to SET India: https://www.youtube.com/channel/UCpEhnqL0y41EpW2TvWAHD7Q?sub_confirmation=1 

Superstar Singer Season 3 is here to entertain you with its musical vocals and mesmerizing performances. This season is filled with talented people who are here to try their luck and show the world with their singing that they are here to spellbound all.

Show Name: Superstar Singer Season 3
Episode: 27 - 15 June  2024
Super-Judge: Neha Kakkar
Guest: Anup Jalota, Talat Aziz
Captains: Pawandeep Rajan, Arunita Kanjilal, Salman Ali, Mohd. Danish, Sayali Kamble
Host: Harsh Limbachiyaa, Rohanpreet Singh
Director: Sahil Chhabria

#SuperstarSinger3 #सुपरस्टारसिंगर3 #setindia #nehakakkar #pawandeeprajan #arunitakanjilal #salmanali #mddanish #sayalikamble #harshlimbachiyaa #rohanpreetsingh #talataziz #anupjalota 

Songs - Chitthi Aai Hai
Singers - Pankaj Udhas 
Lyricists - Anand Bakshi 
Music Directors - Laxmikant-Pyarelal

Click here to Subscribe to SonyLIV: http://www.sonyliv.com/signin

About Superstar Singer Season 3 : 
----------------------------------------------------------------
Superstar Singer' is back with Season 3! Exceptionally talented children from across India under the age of 15 showcase their musical prowess. With guidance from super-judge Neha Kakkar and captains Pawandeep Rajan, Arunita Kanjilal, Salman Ali, Mohd. Danish and Sayali Kamble, the contests gain valuable insights from Neha Kakkar and guidance from the captains, ultimately growing as performers.

Click here to watch all the videos of Superstar Singer Season 3: 
https://www.youtube.com/playlist?list=PLzufeTFnhupzoaX-zSdVecO8yhtebgvB0

Superstar Singer S3 | Pihu - Avirbhav को New Look में देखकर सब रह गए Shocked | Best Moments",2024-06-18T08:00:30Z,UCpEhnqL0y41EpW2TvWAHD7Q,SET India,24,Entertainment,"['set reality shows', 'new set singing show', 'set india singing show', 'Set reality shows', 'Sony reality show', 'reality shows on sony', 'Superstar Singer Season 3', 'talent shows on sony', 'new reality shows sony', 'SSS3 sony tv', 'Superstar Singer Season 3 2024', 'Superstar Singer Season 3 performance', 'Superstar Singer Season 3 episode 27', 'SSS3 ep 27', 'Neha Kakkar', 'Pawandeep Rajan', 'Arunita Kanjilal', 'Salman Ali', 'Mohd. Danish', 'Sayali Kamble', 'Harsh Limbachiyaa', 'Superstar Singer S3', 'performance']",PT12M5S,hd,false,2307498,49359,0,0,1754
7G-wcj1IY9w,आख़िर किस कारण से Jetha हुआ Hopeless? | Taarak Mehta Ka Ooltah Chashmah | Soda Shop Pe Charcha,"Click here to subscribe to Sony Pal: 
https://www.youtube.com/channel/UCw7xjxzbMwgBSmbeYwqYRMg

Taarak stays with Jethalal until the case is resolved. Hopeless Jethalal returns to his shop where Nattu Kaka suggests him to get his grandfather's photo from somewhere else. What will happen now? Stay tuned to find out.

Show Name – Taarak Mehta Ka Ooltah Chashmah
Star Cast –  Dilip Joshi, Disha Vakani, Amit Bhatt, Raj Anankat
Episode No - 593-632
Produced By -  Asit Kumarr Modi

#TaarakMehtaKaOoltahChashmah #तारकमेहताकाउल्टाचश्मा #sonypal #Latest #tmkoc #TaarakMehtaKaOoltahChashmah2024 #tmkocfunnyepisodes #hindicomedy #comedyvideo 


About Taarak Mehta Ka Ooltah Chashmah:
----------------------------------------------------------------------
The show is inspired by the famous humorous column 'Duniya Ne Undha Chasma' by the eminent Gujarati writer Mr Tarak Mehta. This story evolves around happenings in ""Gokuldham Co-operative Society"" and covers topical issues that are socially relevant. The show predominantly revolves around 'Jethalaal' (Dilip Joshi), an uneducated Gujarati businessman. Your 'Taarak Mehta' (Sailesh Lodha), is his neighbour. 'Jethalaal' finds a friend and philosopher in 'Taarak Mehta' and often goes to him for advice whenever he is in trouble. Jethalaal's family includes his simpleton wife 'Daya Ben' (Disha Wakani) and a mischievous son 'Tapu' (Raj Anankat). Tapu is a menace and a constant source of trouble to all the members of Gokuldham. They have often warned 'Jethalaal' to reform 'Tapu' or be prepared to leave the premises.

Click here to watch the more episodes Soda Shop Pe Charcha : 
https://www.youtube.com/playlist?list=PLfyXOEyr93G1kXmkWTsqo2kenKxZ_LfGX

आख़िर किस कारण से Jetha हुआ Hopeless? | Taarak Mehta Ka Ooltah Chashmah | Soda Shop Pe Charcha",2024-06-22T07:00:06Z,UCw7xjxzbMwgBSmbeYwqYRMg,Sony PAL,24,Entertainment,"['तारक मेहता', 'Ooltah Chashmah', 'taarak mehta latest episodes', 'taarak mehta ka ooltah chashmah', 'hindi comedy show', 'taarak new episode', 'ulta chashma', 'tarak mehta ka ultah chashma', 'taarak mehta episode', 'TMKOC latest episode', 'taark mehta new episodes', 'TMKOC new taarak mehta', 'dilip joshi', 'dilip joshi jethalal', 'TMKOC funny episodes', 'hindi comedy', 'તારક મહેતા કા ઉલ્ટા ચશ્મા', 'Bhide comedy', 'old episode tmkoc', 'funnyvideos 2024', 'TMKOC comedy pal', 'TMKOC', 'palshow', 'Taarak Mehta full ep 593']",PT17M59S,hd,false,629027,5957,0,0,129
bq6Ou2rAAjo,कुम्भकरण का युद्ध प्रस्थान | विभीषण कुम्भकरण संवाद | कुम्भकरण युद्ध और परमगति | रामायण | दिव्य कथाएँ,"भक्त को भगवान से और जिज्ञासु को ज्ञान से जोड़ने वाला एक अनोखा अनुभव। तिलक प्रस्तुत करते हैं दिव्य भूमि भारत के प्रसिद्ध धार्मिक स्थानों के अलौकिक दर्शन। दिव्य स्थलों की तीर्थ यात्रा और संपूर्ण भागवत दर्शन का आनंद। दर्शन दो भगवान! 

Watch the video song of ''Darshan Do Bhagwaan'' here - https://youtu.be/j7EQePGkak0

रावण से आशीर्वाद लेकर युद्धभूमि में पहुंचे भीमकाय कुम्भकरण को देखकर वानर सेना में भगदड़ मच जाती है। राम उसे रावण का मायावी रुप समझते है, लेकिन विभीषण उन्हें समझाते है कि यह उसका अग्रज कुम्भकरण है जिसे ब्रह्मा जी से वरदान प्राप्त है, यह सारी वानर सेना को एक ही दिन में निगल सकता है। विभीषण श्री राम से अनुमति लेकर कुम्भकरण के पास शांति वार्ता करने जाता है और उसे समझाता है कि रावण धर्म से विमुख हो चुके है, इसलिए उसे राम का साथ देना चाहिए। कुम्भकरण कहता है कि संकट के समय भाई का साथ छोड़ देने बड़ा कोई अधर्म नहीं होता, विभीषण को लोग भले रामभक्त कहें, लेकिन इतिहास उसे सबसे बड़ा कुलद्रोही और विश्वासघाती भी कहेगा। उसे लक्ष्मण से भाई की सेवा की सीख लेनी चाहिए। लेकिन साथ में यह कहता है कि यदि युद्ध में रावण समेत उन सबका मरण निश्चित है तो उन सब का अंतिम संस्कार विभीषण करके विभीषण अपने धर्म का निर्वाह करें। शांति वार्ता विफल होने पर लक्ष्मण कुम्भकरण से युद्ध करने के लिए आगे आते है। अपने कई अस्त्रों के विफल होने पर कुम्भकरण शिव जी के अमोघ त्रिशूल से वार करते है, जिससे लक्ष्मण को असहाय हो जाते है। मौका देख कर कुम्भकरण मुर्च्छित सुग्रीव को अपनी मुठ्ठी से उठाकर लंका की ओर चल देता है। लेकिन लंका में प्रवेश करने से पूर्व श्री राम उसका मार्ग रोक लेते है और इन्द्रास्त्र के प्रहार से उसकी दोनों भुजाएं काटने के पश्चात ब्रह्मदण्ड के उसका शीश भी काट देते है। अपने अग्रज की मृत्यु देख विभीषण की आँखों में आंसू आ जाते है।

संसार में मनुष्य को धर्म के अनुरुप मर्यादित जीवन जीने की शिक्षा देने के लिए युगों से विभिन्न कथाओं के माध्यम से शिक्षित करने का प्रयास किया गया है। सनातन धर्म में कथाओं को विशेष महत्व है और मनुष्य के जन्म से लेकर मृत्यु तक हर अवसर के लिए कथा, हर पूजा-विधान के लिए कथा। इन कथाओं को सुनने व अनुसरण करने से मानव के सामाजिक जीवन में विशेष प्रभाव पड़ता है और रामायण और भगवत् गीता जैसे महान ग्रंथो (कथाओं) में मानव जीवन का सार छुपा है। यह दिव्य कथाएं धार्मिक, सांस्कृतिक और मानवीय मूल्यों से परिचय करा मनुष्य को सामाजिक जीवन जीने के कला को निपुण बनाने का कार्य करने के साथ प्रेरणा का कार्य करती है। “तिलक” अपने इस नये संकलन “दिव्य कथाएं” में सर्वप्रथम रामायण से जुड़े प्रसंगों को आपके समक्ष प्रस्तुत करेगा। भक्ति भाव से इनका आनन्द लीजिये और तिलक से जुड़े रहिये।

#tilak #ramayan #kathayen #divyakathayen #ayodhya #ayodhyarammandir #rammandir",2024-06-21T13:00:39Z,UCFMFB7_Ik8jBnCwSuh295wA,Tilak,1,Film & Animation,"['ramanand sagar', 'tilak', 'full episode', 'sai baba', 'sri krishna', 'ramanand sagar ramayan', 'ramayan ramanand sagar full', 'ramayan ramanand sagar', 'ramayan', ""ramanand sagar's ramayan"", 'ramanand sagar ramayan all episodes', 'ramayan episode', 'संपूर्ण hd रामायण', 'ramayan all episodes', 'ramayana', 'ramayan full episode', 'ramayan song', 'ramayan episode 1', 'ramayan live', 'sampurn ramayan', 'ramayan all episode', 'ramayan sita haran', 'ram', 'full ramayan', 'ramayan today episode', 'ramayan epsiode 1', 'ramayan full hd']",PT19M35S,hd,false,281007,2047,0,0,100
uACgLf9nFp8,GRANNY 4 FULL GAMEPLAY (HORROR GAME),"Download Zupee app and win Real cash: https://app.adjust.com/1ddcjicy?redirect=https%3A%2F%2Fwww.zupee.com%2F

Get Rs10 Sign-us Bonus
#IndiaKaApnaGame
#ZupeeLudo
#IndiaKaApnaGameZupee

GRANNY CHAPTER 4 FULL GAMEPLAY (HORROR GAME)

📷 Instagram: https://www.instagram.com/totalgaming_official/
🕊️Twitter:- https://twitter.com/total_gaming093
👍 Facebook: https://facebook.com/totalgaming093
📶Telegram: https://t.me/totalgaming_op
🙄Whatsapp Channel: https://whatsapp.com/channel/0029Va2yCfLICVfdIntfVl0f

 #totalgaming #ajjubhai #gameplay 

Email: business@totalgaming.in

🔥 Like Share & Subscribe My Channel.",2024-06-23T03:30:22Z,UC5c9VlYTSvBSCaoMu_GI6gQ,Total Gaming,20,Gaming,"['Granny 4', 'granny', 'total gaming', 'ajjubhai', 'horror', 'granny 3', 'granny 2']",PT31M41S,hd,false,946257,90652,0,0,10211
TbvWRdaSgTI,Anandam Madike Episode 2  || Shekher Master  || Dhee Pandu || Rupa Sravya || N Anand,"Here is our New Series Episode 2  ''Anandam Madike "" 

_______________________________________
Rosess skin and hair clinic. 
call on :- 7993047614 , +918179992990
www.rosess.in
Team@rosess.in
_______________________________________
#sekharmaster
#dheepandu 
#sekharstudio 
#AnandamMadike 

Directed by 
N.anand

Producer 
U.sirisha

Cast
pandu 
Deepthi srirangam
Rupa Sravya
Venkatesh madugula
Preetham
Mahindra ganachary
Niharika

Dop 
Surya teja

DI
Vijay

Music 
Edward benhur, absolom Arnold

Editing&titles
Sajjath Ali moughal

Sound engineer
Aditya(vnique entertainment)
Nani

Direction team 
Mathew valluri

Manager
C.v nagesh

Associate dop
 nikshay shetty

Assistant dop
karan
chandu,sai

Make up 
Ajay kumar 

Kashif kreatiins",2024-06-21T11:32:25Z,UCpJtLM2WwHKpKBDExCg8vUw,Sekhar Studio,24,Entertainment,"['Dhepandu', 'webseries', 'teluguwebseries', 'anandammadike', 'episode 1', 'sekharmaster', 'latestwebseries', 'dhee', 'telugu', 'comedy', 'love', 'series', 'trending', 'sajjathalimoughal', 'anand']",PT13M49S,hd,false,51960,4147,0,0,36
upmWivdkKPo,FINALLY SRV WARRIOR FACE REVEAL 😍🤫,"FINALLY SRV WARRIOR FACE REVEAL ON LIVE 

FINALLY SRV WARRIOR FACE REVEAL 😍🤫 only foundation challenge
biraj vs warrior and i meet piyush joshi 

Instagram - https://www.instagram.com/desigamers1/
Discord - https://discord.gg/desigamers
Facebook - https://www.facebook.com/AmitBhaiiii
TWITTER - https://twitter.com/desigamers01
Whatsapp - https://whatsapp.com/channel/0029Va9CITFH5JM0RGtSyv1o


Please Don't Use My Stream Clips Without Permission

THANKS FOR YOUR ALL SUBERCHATS AND MEMBERSHIP

PLEASE ADD KARLO, PROMOT KARDO, BOL KAR SUPERCHAT MAT DENA KYUKI ISSE GALAT IMPACT PADTA HAI JO SUPERCHAT NAHI DETE UNPAR .. SORRY

#DesiArmy #AmitBhai #FreeFire #desigamers",2024-06-21T12:54:18Z,UC6T0jZjpR5H6owSVJseum5A,Desi Army,20,Gaming,"['Free fire', 'desi gamers', 'desi army', 'amitbhai', 'free fire live', 'garena free fire', 'free fire india', 'free fire hindi', 'free fire challenge', 'minecraft', 'Gta5', 'amitbhai live free fire', 'desi gamers live free fire', 'amitbhai ajjubhai', 'FINALLY SRV WARRIOR FACE REVEAL 😍🤫', 'piyush joshi meet amitbhai', 'i meet piyush joshi in game', 'biraj vs warrior', 'only foundation challenge']",PT22M28S,hd,false,491522,34560,0,0,1181
9VtePO7_9GA,HIMLANDS - SMARTYPIE GETS 7 YEARS OF PRISON [S-6 part 12],"#himlands 

Subscribe to New Channel ~  @HiteshKhangtasmarty  

My Whatsapp channel ~ https://whatsapp.com/channel/0029Va79tQ92UPBEgjMQXX2N

New Channel ~ https://youtube.com/@HiteshKhangtasmarty?si=WnP7LYx4RpBn_Poz

Previous Episode ~ https://youtu.be/g0XG53kVS0M

HIMLANDS - SMARTYPIE GETS 7 YEARS OF PRISON [S-6 part 12]

Follow me on Instagram ~ https://www.instagram.com/hitesh.khangta

Vlog Channel ~
Hitesh Khangta Vlogs ~ https://www.youtube.com/channel/UCwCk4ZRlwu5mX_i_CckcWvw

YesSmartyPie Shorts ~
https://youtube.com/channel/UCjWM0iY1NoLJE4MHwy2J9Qg





Become a Channel Member for some extra benefits 😁.
https://www.youtube.com/channel/UCZ9lCUhUOUrwqVJmfBkN92A/join


Discord link ~ https://discord.gg/Hc5x6vDB7Z


Game Name - Minecraft




Music in Background ~ By Kevin MacLeod & Epidemic Sounds











if you see this ~ comment #YesSmartyPie",2024-06-18T09:32:00Z,UCZ9lCUhUOUrwqVJmfBkN92A,YesSmartyPie,20,Gaming,[],PT1H28M9S,hd,false,2397445,208478,0,0,16541
-NIib_PZiyM,"Tuition Days | E01 - Padhai vs Pyaar | Krutika Deo, Chirag Katrecha & Aaryan Prajapati | RVCJ Media","Kaisa bhi ho Sawaal,
Sahi jawaab OSWAAL!
Prepare smarter for your exams with Oswaal Books! No.1 choice of teachers & students for School, Entrance & Competitive exam preparation. CBSE | ICSE | Olympiads | JEE | NEET | CUET | CLAT | CAT | UPSC | Defence | Gov. Exams and more.

Use coupon code TUITIONDAYS to claim additional 20% off on all Oswaal Books. - https://www.oswaalbooks.com/?utm_source=youtube&utm_medium=tuitiondays

Dive into the first episode of Tuition Days - Padhai vs Pyaar!!

Watch as Maria Miss guides her 10th standard students through an unforgettable year. Tanay faces academic struggles and family pressures, while a new student, Resham, stirs things up. Girgit's antics lead to unexpected drama, and a mysterious new guy leaves everyone guessing. 

Don't miss the twists, turns, and teenage drama in this exciting debut episode!

""Tuition Days"" centers on Tanay, a math genius, and his mischievous friend Girgit as they navigate the ups and downs of home tuition. The arrival of new student Resham, who quickly becomes Tanay’s crush, stirs things up. With the charm of home tutoring in a world of big coaching centers, Tanay strives to make his teacher proud. 
However, unexpected twists keep everyone on their toes. Enjoy a delightful mix of friendship, love, and school life in ""Tuition Days.

#TuitionDays #Teendrama #miniseries #romcom

______________________________________

Follow us on:

Instagram : https://www.instagram.com/rvcjinsta
Facebook : https://www.facebook.com/TheRVCJMedia
Twitter : https://twitter.com/RVCJ_FB

______________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/​
Facebook - https://www.facebook.com/divomovies/
Twitter - https://www.twitter.com/divomovies/
Instagram - https://www.instagram.com/divomovies/

______________________________________",2024-06-21T06:28:48Z,UCGyEq-EoY4Gn4RfknRQxWYw,RVCJ Media,24,Entertainment,"['RVCJ Media', 'RVCJ', 'RVCJ Media new video', 'RVCJ Media latest release', 'RVCJ latest video', 'RVCJ originals', 'RVCJ videos', 'RVCJ Web Series', 'RVCJ trending videos', 'RVCJ Media latest', 'RVCJ Media latest video', 'RVCJinsta', 'RVCJ latest', 'RVCJ media channel', 'tuition days', 'rvcj series', 'krutika deo', 'chirag katrecha', 'aaryan prajapati', 'mini web series', 'tuition days E01 padhai vs pyaar', 'romcom', 'teen drama', 'aryan prajapati comedy', 'School life webseries', 'School Romcom webseries', 'girgit']",PT30M3S,hd,true,184309,7495,0,0,267
